season,team_id,team_slug,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,athlete_id,uid,guid,full_name,display_name,short_name,first_name,last_name,jersey,position_abbreviation,position_name,position_id,height,weight,age,date_of_birth,birth_place_city,birth_place_state,birth_place_country,experience_years,experience_display_value,headshot_href,headshot_alt,link_web,status_id,status_name,status_type
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,3922628,s:40~l:59~a:3922628,27bec061-e73e-a474-7423-44597e74cce5,Kennedy Burke,Kennedy Burke,K. Burke,Kennedy,Burke,25,G,Guard,3,"6' 1""",182 lbs,29,1997-02-14T08:00Z,Northridge,CA,USA,7,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png,Kennedy Burke,https://www.espn.com/wnba/player/_/id/3922628/kennedy-burke,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4433408,s:40~l:59~a:4433408,60595614-8481-3d6c-98be-1a1ee34424cf,Aaliyah Edwards,Aaliyah Edwards,A. Edwards,Aaliyah,Edwards,8,F,Forward,7,"6' 3""",NA,24,2002-07-09T07:00Z,Kingston,ON,Canada,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433408.png,Aaliyah Edwards,https://www.espn.com/wnba/player/_/id/4433408/aaliyah-edwards,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,2490553,s:40~l:59~a:2490553,40e7dc87-4f73-696a-7dd3-6953d9f8ae79,Brittney Griner,Brittney Griner,B. Griner,Brittney,Griner,42,C,Center,9,"6' 9""",205 lbs,35,1990-10-18T07:00Z,Houston,TX,USA,13,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,Brittney Griner,https://www.espn.com/wnba/player/_/id/2490553/brittney-griner,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,5106232,s:40~l:59~a:5106232,2892cbb6-410c-3f84-9aae-594f58242912,Ashlon Jackson,Ashlon Jackson,A. Jackson,Ashlon,Jackson,3,G,Guard,3,"6' 0""",NA,22,2004-01-06T08:00Z,China,TX,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5106232.png,Ashlon Jackson,https://www.espn.com/wnba/player/_/id/5106232/ashlon-jackson,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4898898,s:40~l:59~a:4898898,84510952-68e5-3e34-8395-423168617a53,Gianna Kneepkens,Gianna Kneepkens,G. Kneepkens,Gianna,Kneepkens,5,G,Guard,3,"5' 11""",NA,23,2003-03-04T08:00Z,Duluth,MN,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4898898.png,Gianna Kneepkens,https://www.espn.com/wnba/player/_/id/4898898/gianna-kneepkens,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,5208981,s:40~l:59~a:5208981,9d9d26db-061d-39a8-81cd-f49f20ca6fe3,Leila Lacan,Leila Lacan,L. Lacan,Leila,Lacan,47,G,Guard,3,"5' 11""",NA,22,2004-06-02T07:00Z,Rodez,NA,France,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5208981.png,Leila Lacan,https://www.espn.com/wnba/player/_/id/5208981/leila-lacan,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4703609,s:40~l:59~a:4703609,ffe45994-90cb-3f4b-bdaf-9c030d327caa,Charlisse Leger-Walker,Charlisse Leger-Walker,C. Leger-Walker,Charlisse,Leger-Walker,4,G,Guard,3,"5' 10""",NA,24,2001-09-15T07:00Z,Waikato,NA,New Zealand,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4703609.png,Charlisse Leger-Walker,https://www.espn.com/wnba/player/_/id/4703609/charlisse-leger-walker,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4433792,s:40~l:59~a:4433792,cf20effc-99d1-388d-9c5f-45671adbae34,Rayah Marshall,Rayah Marshall,R. Marshall,Rayah,Marshall,13,C,Center,9,"6' 4""",NA,22,2003-11-15T08:00Z,Los Angeles,CA,USA,1,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433792.png,Rayah Marshall,https://www.espn.com/wnba/player/_/id/4433792/rayah-marshall,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4433635,s:40~l:59~a:4433635,aa42d38c-ef50-3eb6-85e8-409671e7b517,Diamond Miller,Diamond Miller,D. Miller,Diamond,Miller,1,F,Forward,7,"6' 3""",168 lbs,25,2001-02-11T08:00Z,Somerset,NJ,USA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433635.png,Diamond Miller,https://www.espn.com/wnba/player/_/id/4433635/diamond-miller,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4398966,s:40~l:59~a:4398966,808db7f8-1fd0-9331-db1f-e9dba41e61ab,Olivia Nelson-Ododa,Olivia Nelson-Ododa,O. Nelson-Ododa,Olivia,Nelson-Ododa,10,C,Center,9,"6' 5""",176 lbs,26,2000-08-17T07:00Z,Winder,GA,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4398966.png,Olivia Nelson-Ododa,https://www.espn.com/wnba/player/_/id/4398966/olivia-nelson-ododa,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4433514,s:40~l:59~a:4433514,0dd1606f-2bcc-34fd-96ae-57e02ea8e7e3,Saniya Rivers,Saniya Rivers,S. Rivers,Saniya,Rivers,22,G,Guard,3,"6' 1""",NA,23,2003-03-04T08:00Z,Wilmington,NC,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433514.png,Saniya Rivers,https://www.espn.com/wnba/player/_/id/4433514/saniya-rivers,1,Active,active
2026,18,NA,CON,Connecticut Sun,NA,f05023,NA,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,4433412,s:40~l:59~a:4433412,eba67921-6ad6-3f9c-bf1c-0e2a9703d911,Hailey Van Lith,Hailey Van Lith,H. Van Lith,Hailey,Van Lith,2,G,Guard,3,"5' 9""",NA,24,2001-09-09T07:00Z,Wenatchee,WA,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433412.png,Hailey Van Lith,https://www.espn.com/wnba/player/_/id/4433412/hailey-van-lith,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2566186,s:40~l:59~a:2566186,986000fe-5c54-7533-2b58-daaf164ffc36,Rachel Banham,Rachel Banham,R. Banham,Rachel,Banham,24,G,Guard,3,"5' 10""",181 lbs,33,1993-07-15T07:00Z,Lakeville,MN,USA,11,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2566186.png,Rachel Banham,https://www.espn.com/wnba/player/_/id/2566186/rachel-banham,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4433405,s:40~l:59~a:4433405,4a4b0ff3-1dd7-31fc-8a29-220b6a17722c,Kamilla Cardoso,Kamilla Cardoso,K. Cardoso,Kamilla,Cardoso,10,C,Center,9,"6' 7""",215 lbs,25,2001-04-30T07:00Z,Montes Claros,NA,Brazil,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433405.png,Kamilla Cardoso,https://www.espn.com/wnba/player/_/id/4433405/kamilla-cardoso,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4066548,s:40~l:59~a:4066548,432f8935-cb9d-5789-dbdb-a035de994ff6,DiJonai Carrington,DiJonai Carrington,D. Carrington,DiJonai,Carrington,7,G,Guard,3,"5' 11""",175 lbs,28,1998-01-08T08:00Z,San Diego,CA,USA,6,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4066548.png,DiJonai Carrington,https://www.espn.com/wnba/player/_/id/4066548/dijonai-carrington,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2529137,s:40~l:59~a:2529137,c3d35267-fedd-d8d2-8c24-64ee7aa144ac,Natasha Cloud,Natasha Cloud,N. Cloud,Natasha,Cloud,9,G,Guard,3,"5' 10""",160 lbs,34,1992-02-22T08:00Z,Broomall,PA,USA,11,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2529137.png,Natasha Cloud,https://www.espn.com/wnba/player/_/id/2529137/natasha-cloud,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4433433,s:40~l:59~a:4433433,d10cbe2c-26de-31fe-a119-5618bcf03b5d,Aicha Coulibaly,Aicha Coulibaly,A. Coulibaly,Aicha,Coulibaly,35,G,Guard,3,"6' 0""",NA,24,2001-10-18T07:00Z,Bamako,NA,Mali,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433433.png,Aicha Coulibaly,https://www.espn.com/wnba/player/_/id/4433433/aicha-coulibaly,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2491205,s:40~l:59~a:2491205,535bcd09-56fd-8fc0-4442-a28d787609e0,Skylar Diggins,Skylar Diggins,S. Diggins,Skylar,Diggins,4,G,Guard,3,"5' 9""",140 lbs,36,1990-08-02T07:00Z,South Bend,IN,USA,12,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2491205.png,Skylar Diggins,https://www.espn.com/wnba/player/_/id/2491205/skylar-diggins,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4433630,s:40~l:59~a:4433630,bf28c328-c1c8-30f0-be04-d5eeaec2c856,Rickea Jackson,Rickea Jackson,R. Jackson,Rickea,Jackson,5,F,Forward,7,"6' 2""",175 lbs,25,2001-03-16T08:00Z,Detroit,MI,USA,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433630.png,Rickea Jackson,https://www.espn.com/wnba/player/_/id/4433630/rickea-jackson,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4858656,s:40~l:59~a:4858656,9499df6a-a7f8-3467-87a7-25fc67524c3b,Gabriela Jaquez,Gabriela Jaquez,G. Jaquez,Gabriela,Jaquez,11,G,Guard,3,"6' 0""",NA,22,2003-11-19T08:00Z,Camarillo,CA,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4858656.png,Gabriela Jaquez,https://www.espn.com/wnba/player/_/id/4858656/gabriela-jaquez,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4599199,s:40~l:59~a:4599199,1537c5a9-6bf9-3897-9268-72a3f7dfb211,Morgan Maly,Morgan Maly,M. Maly,Morgan,Maly,15,G,Guard,3,"6' 1""",NA,24,2002-01-25T08:00Z,Crete,NE,USA,0,NA,NA,NA,https://www.espn.com/wnba/player/_/id/4599199/morgan-maly,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4432865,s:40~l:59~a:4432865,5d2a7a9d-9110-3d82-b373-0e795cb29fc2,Jacy Sheldon,Jacy Sheldon,J. Sheldon,Jacy,Sheldon,0,G,Guard,3,"5' 10""",140 lbs,26,2000-08-23T07:00Z,Dublin,OH,USA,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4432865.png,Jacy Sheldon,https://www.espn.com/wnba/player/_/id/4432865/jacy-sheldon,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3142010,s:40~l:59~a:3142010,43ed8c0c-d5d6-6472-da7e-17bab7f43965,Azura Stevens,Azura Stevens,A. Stevens,Azura,Stevens,30,F,Forward,7,"6' 6""",180 lbs,30,1996-02-01T08:00Z,Raleigh,NC,USA,9,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3142010.png,Azura Stevens,https://www.espn.com/wnba/player/_/id/3142010/azura-stevens,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,4594786,s:40~l:59~a:4594786,b91883fa-0be3-3459-84de-71b3aae5761a,Sydney Taylor,Sydney Taylor,S. Taylor,Sydney,Taylor,12,G,Guard,3,"5' 9""",NA,25,2001-06-21T07:00Z,Long Island,NY,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4594786.png,Sydney Taylor,https://www.espn.com/wnba/player/_/id/4594786/sydney-taylor,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,981,s:40~l:59~a:981,1d736065-2a2f-60b2-c21d-d1ccb82836a0,Courtney Vandersloot,Courtney Vandersloot,C. Vandersloot,Courtney,Vandersloot,22,G,Guard,3,"5' 8""",137 lbs,37,1989-02-08T08:00Z,Kent,WA,USA,16,NA,https://a.espncdn.com/i/headshots/wnba/players/full/981.png,Courtney Vandersloot,https://www.espn.com/wnba/player/_/id/981/courtney-vandersloot,1,Active,active
2026,19,NA,CHI,Chicago Sky,NA,5091cd,NA,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2566081,s:40~l:59~a:2566081,74e3b928-09c7-ec95-f877-f97869a9d64b,Elizabeth Williams,Elizabeth Williams,E. Williams,Elizabeth,Williams,1,C,Center,9,"6' 3""",200 lbs,33,1993-06-23T07:00Z,Virginia Beach,VA,USA,12,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2566081.png,Elizabeth Williams,https://www.espn.com/wnba/player/_/id/2566081/elizabeth-williams,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,869,s:40~l:59~a:869,74bfe609-0fcb-e955-df3e-e206e06a3a6a,DeWanna Bonner,DeWanna Bonner,D. Bonner,DeWanna,Bonner,24,F,Forward,7,"6' 4""",140 lbs,39,1987-08-21T07:00Z,Fairfield,AL,USA,17,NA,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,DeWanna Bonner,https://www.espn.com/wnba/player/_/id/869/dewanna-bonner,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5208983,s:40~l:59~a:5208983,c3bdc5c0-306d-3749-90c4-fced7e62b5b0,Isobel Borlase,Isobel Borlase,I. Borlase,Isobel,Borlase,20,G,Guard,3,"5' 11""",NA,21,2004-09-12T07:00Z,Melbourne,VIC,Australia,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5208983.png,Isobel Borlase,https://www.espn.com/wnba/player/_/id/5208983/isobel-borlase,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3142250,s:40~l:59~a:3142250,6e517eae-e6cc-f3bb-5761-4b2f27775272,Jordin Canada,Jordin Canada,J. Canada,Jordin,Canada,3,G,Guard,3,"5' 6""",135 lbs,31,1995-08-11T07:00Z,Los Angeles,CA,USA,9,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3142250.png,Jordin Canada,https://www.espn.com/wnba/player/_/id/3142250/jordin-canada,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3058901,s:40~l:59~a:3058901,42ac782c-1f52-80e6-59ee-eebe51e6c1ec,Allisha Gray,Allisha Gray,A. Gray,Allisha,Gray,15,G,Guard,3,"6' 0""",167 lbs,31,1995-01-12T08:00Z,Greenwood,SC,USA,10,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png,Allisha Gray,https://www.espn.com/wnba/player/_/id/3058901/allisha-gray,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,4398915,s:40~l:59~a:4398915,55b8c3a3-d957-b4d9-c706-2e25909a1324,Naz Hillmon,Naz Hillmon,N. Hillmon,Naz,Hillmon,00,F,Forward,7,"6' 2""",190 lbs,26,2000-04-05T07:00Z,Cleveland,OH,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4398915.png,Naz Hillmon,https://www.espn.com/wnba/player/_/id/4398915/naz-hillmon,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,4398674,s:40~l:59~a:4398674,940914f8-5293-4fb8-0f4c-7c5436f2c5bd,Rhyne Howard,Rhyne Howard,R. Howard,Rhyne,Howard,10,G,Guard,3,"6' 2""",175 lbs,26,2000-04-29T07:00Z,Chattanooga,TN,USA,5,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4398674.png,Rhyne Howard,https://www.espn.com/wnba/player/_/id/4398674/rhyne-howard,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3058895,s:40~l:59~a:3058895,1d62bb30-f780-da28-7d86-3cc9b29d7ae7,Brionna Jones,Brionna Jones,B. Jones,Brionna,Jones,42,F,Forward,7,"6' 3""",215 lbs,30,1995-12-18T08:00Z,Havre De Grace,MD,USA,10,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3058895.png,Brionna Jones,https://www.espn.com/wnba/player/_/id/3058895/brionna-jones,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5017721,s:40~l:59~a:5017721,52f3ae67-8df5-39f9-aa55-aa6bdae30f53,Sika Kone,Sika Kone,S. Kone,Sika,Kone,23,F,Forward,7,"6' 3""",180 lbs,24,2002-07-13T07:00Z,NA,NA,NA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5017721.png,Sika Kone,https://www.espn.com/wnba/player/_/id/5017721/sika-kone,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5105740,s:40~l:59~a:5105740,8406506b-e9bf-3a2e-bc94-754c91b4f1c3,Indya Nivar,Indya Nivar,I. Nivar,Indya,Nivar,21,G,Guard,3,"5' 10""",NA,22,2004-01-16T08:00Z,Apex,NC,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5105740.png,Indya Nivar,https://www.espn.com/wnba/player/_/id/5105740/indya-nivar,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,5108587,s:40~l:59~a:5108587,65d1a858-06e1-3642-bea2-83d7e8b17653,Madina Okot,Madina Okot,M. Okot,Madina,Okot,11,C,Center,9,"6' 6""",NA,22,2004-08-23T07:00Z,Mumias,NA,Kenya,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/5108587.png,Madina Okot,https://www.espn.com/wnba/player/_/id/5108587/madina-okot,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,4433431,s:40~l:59~a:4433431,7ebfa5fa-40e4-3bb5-a3a3-91984fc47b8a,Te-Hina Paopao,Te-Hina Paopao,T. Paopao,Te-Hina,Paopao,2,G,Guard,3,"5' 9""",NA,24,2002-08-21T07:00Z,Oceanside,CA,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433431.png,Te-Hina Paopao,https://www.espn.com/wnba/player/_/id/4433431/te-hina-paopao,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,4433402,s:40~l:59~a:4433402,198d799e-9709-3062-8402-34f309bf151e,Angel Reese,Angel Reese,A. Reese,Angel,Reese,5,F,Forward,7,"6' 4""",165 lbs,24,2002-05-06T07:00Z,Baltimore,MD,USA,3,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433402.png,Angel Reese,https://www.espn.com/wnba/player/_/id/4433402/angel-reese,1,Active,active
2026,20,NA,ATL,Atlanta Dream,NA,e31837,NA,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3058893,s:40~l:59~a:3058893,29cc312a-eb11-a49b-60a6-3f4595b2d36c,Shatori Walker-Kimbrough,Shatori Walker-Kimbrough,S. Walker-Kimbrough,Shatori,Walker-Kimbrough,33,G,Guard,3,"5' 9""",140 lbs,31,1995-05-18T07:00Z,Baltimore,MD,USA,10,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3058893.png,Shatori Walker-Kimbrough,https://www.espn.com/wnba/player/_/id/3058893/shatori-walker-kimbrough,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4433730,s:40~l:59~a:4433730,5d79683b-b6b8-3474-a96f-617daff9251e,Paige Bueckers,Paige Bueckers,P. Bueckers,Paige,Bueckers,5,G,Guard,3,"6' 0""",NA,24,2001-10-20T07:00Z,Hopkins,MN,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433730.png,Paige Bueckers,https://www.espn.com/wnba/player/_/id/4433730/paige-bueckers,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,924,s:40~l:59~a:924,09609790-79bb-81d4-522b-7a036e404c50,Alysha Clark,Alysha Clark,A. Clark,Alysha,Clark,7,F,Forward,7,"5' 11""",167 lbs,39,1987-07-07T07:00Z,Denver,CO,USA,14,NA,https://a.espncdn.com/i/headshots/wnba/players/full/924.png,Alysha Clark,https://www.espn.com/wnba/player/_/id/924/alysha-clark,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4433790,s:40~l:59~a:4433790,343afb44-7a8b-3984-8141-361e8045fdaa,Azzi Fudd,Azzi Fudd,A. Fudd,Azzi,Fudd,35,G,Guard,3,"5' 11""",NA,23,2002-11-11T08:00Z,Arlington,VA,USA,0,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433790.png,Azzi Fudd,https://www.espn.com/wnba/player/_/id/4433790/azzi-fudd,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4433807,s:40~l:59~a:4433807,8414d14d-bade-316b-8e82-203de8c26582,Aziaha James,Aziaha James,A. James,Aziaha,James,10,G,Guard,3,"5' 10""",NA,23,2002-11-19T08:00Z,Virginia Beach,VA,USA,2,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4433807.png,Aziaha James,https://www.espn.com/wnba/player/_/id/4433807/aziaha-james,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4595910,s:40~l:59~a:4595910,9818876f-26d7-3b05-9f77-595b6c5e07cc,Haley Jones,Haley Jones,H. Jones,Haley,Jones,30,G,Guard,3,"6' 1""",187 lbs,25,2001-05-23T07:00Z,Santa Cruz,CA,USA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4595910.png,Haley Jones,https://www.espn.com/wnba/player/_/id/4595910/haley-jones,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4790266,s:40~l:59~a:4790266,4c6f8bc9-958c-3597-ac7a-686f012dbf34,Awak Kuier,Awak Kuier,A. Kuier,Awak,Kuier,34,F,Forward,7,"6' 6""",168 lbs,25,2001-08-19T07:00Z,NA,NA,NA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4790266.png,Awak Kuier,https://www.espn.com/wnba/player/_/id/4790266/awak-kuier,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,3904577,s:40~l:59~a:3904577,a35875ce-3ef4-61d5-9a20-483b82d82ed9,Arike Ogunbowale,Arike Ogunbowale,A. Ogunbowale,Arike,Ogunbowale,24,G,Guard,3,"5' 8""",165 lbs,29,1997-03-02T08:00Z,Milwaukee,WI,USA,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3904577.png,Arike Ogunbowale,https://www.espn.com/wnba/player/_/id/3904577/arike-ogunbowale,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,3906949,s:40~l:59~a:3906949,b8b701ef-ec68-672e-14ee-86d37130f590,Jessica Shepard,Jessica Shepard,J. Shepard,Jessica,Shepard,32,F,Forward,7,"6' 4""",186 lbs,29,1996-09-11T07:00Z,Fremont,NE,USA,6,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3906949.png,Jessica Shepard,https://www.espn.com/wnba/player/_/id/3906949/jessica-shepard,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,4399415,s:40~l:59~a:4399415,36c3c518-87d0-8f3b-b961-c63480bb6976,Maddy Siegrist,Maddy Siegrist,M. Siegrist,Maddy,Siegrist,20,F,Forward,7,"6' 2""",175 lbs,26,2000-05-22T07:00Z,Poughkeepsie,NY,USA,4,NA,https://a.espncdn.com/i/headshots/wnba/players/full/4399415.png,Maddy Siegrist,https://www.espn.com/wnba/player/_/id/4399415/maddy-siegrist,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,2529047,s:40~l:59~a:2529047,35267a55-d166-d26f-f64a-cd78632f4e70,Odyssey Sims,Odyssey Sims,O. Sims,Odyssey,Sims,1,G,Guard,3,"5' 8""",155 lbs,34,1992-07-13T07:00Z,Irving,TX,USA,13,NA,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,Odyssey Sims,https://www.espn.com/wnba/player/_/id/2529047/odyssey-sims,1,Active,active
2026,3,NA,DAL,Dallas Wings,NA,002b5c,NA,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,3913881,s:40~l:59~a:3913881,af9f2bf5-f7be-a160-609b-577fe20e48e0,Alanna Smith,Alanna Smith,A. Smith,Alanna,Smith,8,F,Forward,7,"6' 4""",180 lbs,29,1996-09-10T07:00Z,Hobart,TAS,Australia,8,NA,https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png,Alanna Smith,https://www.espn.com/wnba/player/_/id/3913881/alanna-smith,1,Active,active
